PUCNUMBER,NOMBRE,CLASE,GRUPO,CUENTA,SUBCUENTA,CLASE_NOMBRE,GRUPO_NOMBRE,CUENTA_NOMBRE,SUBCUENTA_NOMBRE
219520,SOCIOS O ACCIONISTAS,2,21,2195,219520,PASIVO,OBLIGACIONES FINANCIERAS,OTRAS OBLIGACIONES,SOCIOS O ACCIONISTAS
219525,FONDOS Y COOPERATIVAS,2,21,2195,219525,PASIVO,OBLIGACIONES FINANCIERAS,OTRAS OBLIGACIONES,FONDOS Y COOPERATIVAS
219595,OTRAS,2,21,2195,219595,PASIVO,OBLIGACIONES FINANCIERAS,OTRAS OBLIGACIONES,OTRAS
22,PROVEEDORES,2,22,22,22,PASIVO,PROVEEDORES,,
2205,NACIONALES,2,22,2205,2205,PASIVO,PROVEEDORES,NACIONALES,
2210,DEL EXTERIOR,2,22,2210,2210,PASIVO,PROVEEDORES,DEL EXTERIOR,
2215,CUENTAS CORRIENTES COMERCIALES,2,22,2215,2215,PASIVO,PROVEEDORES,CUENTAS CORRIENTES COMERCIALES,
2220,CASA MATRIZ,2,22,2220,2220,PASIVO,PROVEEDORES,CASA MATRIZ,
2225,COMPAÑIAS VINCULADAS,2,22,2225,2225,PASIVO,PROVEEDORES,COMPAÑIAS VINCULADAS,
23,CUENTAS POR PAGAR,2,23,23,23,PASIVO,CUENTAS POR PAGAR,,
2305,CUENTAS CORRIENTES COMERCIALES,2,23,2305,2305,PASIVO,CUENTAS POR PAGAR,CUENTAS CORRIENTES COMERCIALES,
2310,A CASA MATRIZ,2,23,2310,2310,PASIVO,CUENTAS POR PAGAR,A CASA MATRIZ,
2315,A COMPAÑIAS VINCULADAS,2,23,2315,2315,PASIVO,CUENTAS POR PAGAR,A COMPAÑIAS VINCULADAS,
2320,A CONTRATISTAS,2,23,2320,2320,PASIVO,CUENTAS POR PAGAR,A CONTRATISTAS,
2330,ORDENES DE COMPRA POR UTILIZAR,2,23,2330,2330,PASIVO,CUENTAS POR PAGAR,ORDENES DE COMPRA POR UTILIZAR,
2335,COSTOS Y GASTOS POR  PAGAR,2,23,2335,2335,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,
233505,GASTOS FINANCIEROS,2,23,2335,233505,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,GASTOS FINANCIEROS
233510,GASTOS LEGALES,2,23,2335,233510,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,GASTOS LEGALES
233515,"LIBROS, SUSCRIPCIONES, PERIODICOS Y REVISTAS",2,23,2335,233515,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,"LIBROS, SUSCRIPCIONES, PERIODICOS Y REVISTAS"
233520,COMISIONES,2,23,2335,233520,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,COMISIONES
233525,HONORARIOS,2,23,2335,233525,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,HONORARIOS
233530,SERVICIOS TECNICOS,2,23,2335,233530,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,SERVICIOS TECNICOS
233535,SERVICIOS DE MANTENIMIENTO,2,23,2335,233535,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,SERVICIOS DE MANTENIMIENTO
233540,ARRENDAMIENTOS,2,23,2335,233540,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,ARRENDAMIENTOS
233545,"TRANSPORTES, FLETES Y ACARREOS",2,23,2335,233545,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,"TRANSPORTES, FLETES Y ACARREOS"
233550,SERVICIOS PUBLICOS,2,23,2335,233550,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,SERVICIOS PUBLICOS
233555,SEGUROS,2,23,2335,233555,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,SEGUROS
233560,GASTOS DE VIAJE,2,23,2335,233560,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,GASTOS DE VIAJE
233565,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS,2,23,2335,233565,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS
233570,SERVICIOS ADUANEROS,2,23,2335,233570,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,SERVICIOS ADUANEROS
233595,OTROS,2,23,2335,233595,PASIVO,CUENTAS POR PAGAR,COSTOS Y GASTOS POR  PAGAR,OTROS
2340,INSTALAMENTOS POR PAGAR,2,23,2340,2340,PASIVO,CUENTAS POR PAGAR,INSTALAMENTOS POR PAGAR,
2345,ACREEDORES OFICIALES,2,23,2345,2345,PASIVO,CUENTAS POR PAGAR,ACREEDORES OFICIALES,
2350,REGALIAS POR PAGAR,2,23,2350,2350,PASIVO,CUENTAS POR PAGAR,REGALIAS POR PAGAR,
2355,DEUDAS CON ACCIONISTAS O SOCIOS,2,23,2355,2355,PASIVO,CUENTAS POR PAGAR,DEUDAS CON ACCIONISTAS O SOCIOS,
235505,ACCIONISTAS,2,23,2355,235505,PASIVO,CUENTAS POR PAGAR,DEUDAS CON ACCIONISTAS O SOCIOS,ACCIONISTAS
235510,SOCIOS,2,23,2355,235510,PASIVO,CUENTAS POR PAGAR,DEUDAS CON ACCIONISTAS O SOCIOS,SOCIOS
2360,DIVIDENDOS O PARTICIPACIONES POR PAGAR,2,23,2360,2360,PASIVO,CUENTAS POR PAGAR,DIVIDENDOS O PARTICIPACIONES POR PAGAR,
236005,DIVIDENDOS,2,23,2360,236005,PASIVO,CUENTAS POR PAGAR,DIVIDENDOS O PARTICIPACIONES POR PAGAR,DIVIDENDOS
236010,PARTICIPACIONES,2,23,2360,236010,PASIVO,CUENTAS POR PAGAR,DIVIDENDOS O PARTICIPACIONES POR PAGAR,PARTICIPACIONES
2365,RETENCION EN LA FUENTE,2,23,2365,2365,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,
236505,SALARIOS Y PAGOS LABORALES,2,23,2365,236505,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,SALARIOS Y PAGOS LABORALES
236510,DIVIDENDOS Y/O PARTICIPACIONES,2,23,2365,236510,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,DIVIDENDOS Y/O PARTICIPACIONES
236515,HONORARIOS,2,23,2365,236515,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,HONORARIOS
236520,COMISIONES,2,23,2365,236520,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,COMISIONES
236525,SERVICIOS,2,23,2365,236525,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,SERVICIOS
236530,ARRENDAMIENTOS,2,23,2365,236530,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,ARRENDAMIENTOS
236535,RENDIMIENTOS FINANCIEROS,2,23,2365,236535,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,RENDIMIENTOS FINANCIEROS
236540,COMPRAS,2,23,2365,236540,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,COMPRAS
236545,"LOTERIAS, RIFAS, APUESTAS Y SIMILARES",2,23,2365,236545,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,"LOTERIAS, RIFAS, APUESTAS Y SIMILARES"
236550,POR PAGOS AL EXTERIOR,2,23,2365,236550,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,POR PAGOS AL EXTERIOR
236555,POR INGRESOS OBTENIDOS EN EL EXTERIOR,2,23,2365,236555,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,POR INGRESOS OBTENIDOS EN EL EXTERIOR
236560,ENAJENACION PROPIEDADES PLANTA Y EQUIPO PERSONAS NATURALES,2,23,2365,236560,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,ENAJENACION PROPIEDADES PLANTA Y EQUIPO PERSONAS NATURALES
236565,POR IMPUESTO DE TIMBRE,2,23,2365,236565,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,POR IMPUESTO DE TIMBRE
236570,OTRAS RETENCIONES Y PATRIMONIO,2,23,2365,236570,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,OTRAS RETENCIONES Y PATRIMONIO
236575,AUTORRETENCIONES,2,23,2365,236575,PASIVO,CUENTAS POR PAGAR,RETENCION EN LA FUENTE,AUTORRETENCIONES
2370,RETENCIONES Y APORTES DE NOMINA,2,23,2370,2370,PASIVO,CUENTAS POR PAGAR,RETENCIONES Y APORTES DE NOMINA,
237005,APORTES AL I.S.S.,2,23,2370,237005,PASIVO,CUENTAS POR PAGAR,RETENCIONES Y APORTES DE NOMINA,APORTES AL I.S.S.
237010,"APORTES AL I.C.B.F., SENA Y CAJAS DE COMPENSACION",2,23,2370,237010,PASIVO,CUENTAS POR PAGAR,RETENCIONES Y APORTES DE NOMINA,"APORTES AL I.C.B.F., SENA Y CAJAS DE COMPENSACION"
237015,APORTES AL F.I.C.,2,23,2370,237015,PASIVO,CUENTAS POR PAGAR,RETENCIONES Y APORTES DE NOMINA,APORTES AL F.I.C.
237025,EMBARGOS JUDICIALES,2,23,2370,237025,PASIVO,CUENTAS POR PAGAR,RETENCIONES Y APORTES DE NOMINA,EMBARGOS JUDICIALES
237030,LIBRANZAS,2,23,2370,237030,PASIVO,CUENTAS POR PAGAR,RETENCIONES Y APORTES DE NOMINA,LIBRANZAS
237035,SINDICATOS,2,23,2370,237035,PASIVO,CUENTAS POR PAGAR,RETENCIONES Y APORTES DE NOMINA,SINDICATOS
237040,COOPERATIVAS,2,23,2370,237040,PASIVO,CUENTAS POR PAGAR,RETENCIONES Y APORTES DE NOMINA,COOPERATIVAS
237045,FONDOS,2,23,2370,237045,PASIVO,CUENTAS POR PAGAR,RETENCIONES Y APORTES DE NOMINA,FONDOS
237095,OTROS,2,23,2370,237095,PASIVO,CUENTAS POR PAGAR,RETENCIONES Y APORTES DE NOMINA,OTROS
2375,CUOTAS POR DEVOLVER,2,23,2375,2375,PASIVO,CUENTAS POR PAGAR,CUOTAS POR DEVOLVER,
2380,ACREEDORES VARIOS,2,23,2380,2380,PASIVO,CUENTAS POR PAGAR,ACREEDORES VARIOS,
238005,DEPOSITARIOS,2,23,2380,238005,PASIVO,CUENTAS POR PAGAR,ACREEDORES VARIOS,DEPOSITARIOS
238010,COMISIONISTAS DE BOLSAS,2,23,2380,238010,PASIVO,CUENTAS POR PAGAR,ACREEDORES VARIOS,COMISIONISTAS DE BOLSAS
238015,SOCIEDAD ADMINISTRADORA - FONDOS DE INVERSION,2,23,2380,238015,PASIVO,CUENTAS POR PAGAR,ACREEDORES VARIOS,SOCIEDAD ADMINISTRADORA - FONDOS DE INVERSION
238020,REINTEGROS POR PAGAR,2,23,2380,238020,PASIVO,CUENTAS POR PAGAR,ACREEDORES VARIOS,REINTEGROS POR PAGAR
238025,FONDO DE PERSEVERANCIA,2,23,2380,238025,PASIVO,CUENTAS POR PAGAR,ACREEDORES VARIOS,FONDO DE PERSEVERANCIA
238030,FONDOS DE CESANTIAS Y/O PENSIONES,2,23,2380,238030,PASIVO,CUENTAS POR PAGAR,ACREEDORES VARIOS,FONDOS DE CESANTIAS Y/O PENSIONES
238035,DONACIONES ASIGNADAS POR PAGAR,2,23,2380,238035,PASIVO,CUENTAS POR PAGAR,ACREEDORES VARIOS,DONACIONES ASIGNADAS POR PAGAR
238095,OTROS,2,23,2380,238095,PASIVO,CUENTAS POR PAGAR,ACREEDORES VARIOS,OTROS
24,"IMPUESTOS, GRAVAMENES Y TASAS",2,24,24,24,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",,
2404,DE RENTA Y COMPLEMENTARIOS,2,24,2404,2404,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE RENTA Y COMPLEMENTARIOS,
240405,VIGENCIA FISCAL CORRIENTE,2,24,2404,240405,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE RENTA Y COMPLEMENTARIOS,VIGENCIA FISCAL CORRIENTE
240410,VIGENCIAS FISCALES ANTERIORES,2,24,2404,240410,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE RENTA Y COMPLEMENTARIOS,VIGENCIAS FISCALES ANTERIORES
2408,IMPUESTO SOBRE LAS VENTAS POR PAGAR,2,24,2408,2408,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",IMPUESTO SOBRE LAS VENTAS POR PAGAR,
2412,DE INDUSTRIA Y COMERCIO,2,24,2412,2412,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE INDUSTRIA Y COMERCIO,
241205,VIGENCIA FISCAL CORRIENTE,2,24,2412,241205,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE INDUSTRIA Y COMERCIO,VIGENCIA FISCAL CORRIENTE
241210,VIGENCIAS FISCALES ANTERIORES,2,24,2412,241210,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE INDUSTRIA Y COMERCIO,VIGENCIAS FISCALES ANTERIORES
2416,A LA PROPIEDAD RAIZ,2,24,2416,2416,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",A LA PROPIEDAD RAIZ,
2420,DERECHOS SOBRE INSTRUMENTOS PUBLICOS,2,24,2420,2420,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DERECHOS SOBRE INSTRUMENTOS PUBLICOS,
2424,DE VALORIZACION,2,24,2424,2424,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE VALORIZACION,
242405,VIGENCIA FISCAL CORRIENTE,2,24,2424,242405,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE VALORIZACION,VIGENCIA FISCAL CORRIENTE
242410,VIGENCIAS FISCALES ANTERIORES,2,24,2424,242410,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE VALORIZACION,VIGENCIAS FISCALES ANTERIORES
2428,DE TURISMO,2,24,2428,2428,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE TURISMO,
2432,TASA POR UTILIZACION DE PUERTOS,2,24,2432,2432,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",TASA POR UTILIZACION DE PUERTOS,
2436,DE VEHICULOS,2,24,2436,2436,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE VEHICULOS,
243605,VIGENCIA FISCAL CORRIENTE,2,24,2436,243605,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE VEHICULOS,VIGENCIA FISCAL CORRIENTE
243610,VIGENCIAS FISCALES ANTERIORES,2,24,2436,243610,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE VEHICULOS,VIGENCIAS FISCALES ANTERIORES
2440,DE ESPECTACULOS PUBLICOS,2,24,2440,2440,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE ESPECTACULOS PUBLICOS,
2444,DE HIDROCARBUROS Y MINAS,2,24,2444,2444,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE HIDROCARBUROS Y MINAS,
244405,DE HIDROCARBUROS,2,24,2444,244405,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE HIDROCARBUROS Y MINAS,DE HIDROCARBUROS
244410,DE MINAS,2,24,2444,244410,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",DE HIDROCARBUROS Y MINAS,DE MINAS
2448,REGALIAS E IMPUESTOS A LA PEQUEÑA Y MEDIANA MINERIA,2,24,2448,2448,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",REGALIAS E IMPUESTOS A LA PEQUEÑA Y MEDIANA MINERIA,
2452,A LAS EXPORTACIONES CAFETERAS,2,24,2452,2452,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",A LAS EXPORTACIONES CAFETERAS,
2456,A LAS IMPORTACIONES,2,24,2456,2456,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",A LAS IMPORTACIONES,
2460,CUOTAS DE FOMENTO,2,24,2460,2460,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",CUOTAS DE FOMENTO,
2464,"DE LICORES, CERVEZAS Y CIGARRILLOS",2,24,2464,2464,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS","DE LICORES, CERVEZAS Y CIGARRILLOS",
246405,DE LICORES,2,24,2464,246405,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS","DE LICORES, CERVEZAS Y CIGARRILLOS",DE LICORES
246410,DE CERVEZAS,2,24,2464,246410,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS","DE LICORES, CERVEZAS Y CIGARRILLOS",DE CERVEZAS
246415,DE CIGARRILLOS,2,24,2464,246415,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS","DE LICORES, CERVEZAS Y CIGARRILLOS",DE CIGARRILLOS
2468,AL SACRIFICIO DE GANADO,2,24,2468,2468,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",AL SACRIFICIO DE GANADO,
2472,AL AZAR Y JUEGOS,2,24,2472,2472,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",AL AZAR Y JUEGOS,
2476,GRAVAMENES Y REGALIAS POR UTILIZACION DEL SUELO,2,24,2476,2476,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",GRAVAMENES Y REGALIAS POR UTILIZACION DEL SUELO,
2495,OTROS,2,24,2495,2495,PASIVO,"IMPUESTOS, GRAVAMENES Y TASAS",OTROS,
25,OBLIGACIONES LABORALES,2,25,25,25,PASIVO,OBLIGACIONES LABORALES,,
2505,SALARIOS POR PAGAR,2,25,2505,2505,PASIVO,OBLIGACIONES LABORALES,SALARIOS POR PAGAR,
2510,CESANTIAS CONSOLIDADAS,2,25,2510,2510,PASIVO,OBLIGACIONES LABORALES,CESANTIAS CONSOLIDADAS,
251005,LEY LABORAL ANTERIOR,2,25,2510,251005,PASIVO,OBLIGACIONES LABORALES,CESANTIAS CONSOLIDADAS,LEY LABORAL ANTERIOR
251010,LEY 50 DE 1990 Y NORMAS POSTERIORES,2,25,2510,251010,PASIVO,OBLIGACIONES LABORALES,CESANTIAS CONSOLIDADAS,LEY 50 DE 1990 Y NORMAS POSTERIORES
2515,INTERESES SOBRE CESANTIAS,2,25,2515,2515,PASIVO,OBLIGACIONES LABORALES,INTERESES SOBRE CESANTIAS,
2520,PRIMA DE SERVICIOS,2,25,2520,2520,PASIVO,OBLIGACIONES LABORALES,PRIMA DE SERVICIOS,
2525,VACACIONES CONSOLIDADAS,2,25,2525,2525,PASIVO,OBLIGACIONES LABORALES,VACACIONES CONSOLIDADAS,
2530,PRESTACIONES EXTRALEGALES,2,25,2530,2530,PASIVO,OBLIGACIONES LABORALES,PRESTACIONES EXTRALEGALES,
253005,PRIMAS,2,25,2530,253005,PASIVO,OBLIGACIONES LABORALES,PRESTACIONES EXTRALEGALES,PRIMAS
253010,AUXILIOS,2,25,2530,253010,PASIVO,OBLIGACIONES LABORALES,PRESTACIONES EXTRALEGALES,AUXILIOS
253015,DOTACION Y SUMINISTRO A TRABAJADORES,2,25,2530,253015,PASIVO,OBLIGACIONES LABORALES,PRESTACIONES EXTRALEGALES,DOTACION Y SUMINISTRO A TRABAJADORES
253020,BONIFICACIONES,2,25,2530,253020,PASIVO,OBLIGACIONES LABORALES,PRESTACIONES EXTRALEGALES,BONIFICACIONES
253025,SEGUROS,2,25,2530,253025,PASIVO,OBLIGACIONES LABORALES,PRESTACIONES EXTRALEGALES,SEGUROS
253095,OTRAS,2,25,2530,253095,PASIVO,OBLIGACIONES LABORALES,PRESTACIONES EXTRALEGALES,OTRAS
2532,PENSIONES POR PAGAR,2,25,2532,2532,PASIVO,OBLIGACIONES LABORALES,PENSIONES POR PAGAR,
2535,CUOTAS PARTES PENSIONES DE JUBILACION,2,25,2535,2535,PASIVO,OBLIGACIONES LABORALES,CUOTAS PARTES PENSIONES DE JUBILACION,
2540,INDEMNIZACIONES LABORALES,2,25,2540,2540,PASIVO,OBLIGACIONES LABORALES,INDEMNIZACIONES LABORALES,
26,PASIVOS ESTIMADOS Y PROVISIONES,2,26,26,26,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,,
2605,PARA COSTOS Y GASTOS,2,26,2605,2605,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,
260505,INTERESES,2,26,2605,260505,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,INTERESES
260510,COMISIONES,2,26,2605,260510,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,COMISIONES
260515,HONORARIOS,2,26,2605,260515,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,HONORARIOS
260520,SERVICIOS TECNICOS,2,26,2605,260520,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,SERVICIOS TECNICOS
260525,"TRANSPORTES, FLETES Y ACARREOS",2,26,2605,260525,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,"TRANSPORTES, FLETES Y ACARREOS"
260530,GASTOS DE VIAJE,2,26,2605,260530,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,GASTOS DE VIAJE
260535,SERVICIOS PUBLICOS,2,26,2605,260535,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,SERVICIOS PUBLICOS
260540,REGALIAS,2,26,2605,260540,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,REGALIAS
260545,GARANTIAS,2,26,2605,260545,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,GARANTIAS
260550,MATERIALES Y REPUESTOS,2,26,2605,260550,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,MATERIALES Y REPUESTOS
260595,OTROS,2,26,2605,260595,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA COSTOS Y GASTOS,OTROS
2610,PARA OBLIGACIONES LABORALES,2,26,2610,2610,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES LABORALES,
261005,CESANTIAS,2,26,2610,261005,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES LABORALES,CESANTIAS
261010,INTERESES SOBRE CESANTIAS,2,26,2610,261010,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES LABORALES,INTERESES SOBRE CESANTIAS
261015,VACACIONES,2,26,2610,261015,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES LABORALES,VACACIONES
261020,PRIMA DE SERVICIOS,2,26,2610,261020,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES LABORALES,PRIMA DE SERVICIOS
261025,PRESTACIONES EXTRALEGALES,2,26,2610,261025,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES LABORALES,PRESTACIONES EXTRALEGALES
261030,VIATICOS,2,26,2610,261030,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES LABORALES,VIATICOS
261095,OTRAS,2,26,2610,261095,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES LABORALES,OTRAS
2615,PARA OBLIGACIONES FISCALES,2,26,2615,2615,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES FISCALES,
261505,DE RENTA Y COMPLEMENTARIOS,2,26,2615,261505,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES FISCALES,DE RENTA Y COMPLEMENTARIOS
261510,DE INDUSTRIA Y COMERCIO,2,26,2615,261510,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES FISCALES,DE INDUSTRIA Y COMERCIO
261515,TASA POR UTILIZACION DE PUERTOS,2,26,2615,261515,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES FISCALES,TASA POR UTILIZACION DE PUERTOS
261520,DE VEHICULOS,2,26,2615,261520,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES FISCALES,DE VEHICULOS
261525,DE HIDROCARBUROS Y MINAS,2,26,2615,261525,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES FISCALES,DE HIDROCARBUROS Y MINAS
261595,OTROS,2,26,2615,261595,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBLIGACIONES FISCALES,OTROS
2620,PENSIONES DE JUBILACION,2,26,2620,2620,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PENSIONES DE JUBILACION,
262005,CALCULO ACTUARIAL PENSIONES DE JUBILACION,2,26,2620,262005,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PENSIONES DE JUBILACION,CALCULO ACTUARIAL PENSIONES DE JUBILACION
262010,PENSIONES DE JUBILACION POR AMORTIZAR (DB),2,26,2620,262010,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PENSIONES DE JUBILACION,PENSIONES DE JUBILACION POR AMORTIZAR (DB)
2625,PARA OBRAS DE URBANISMO,2,26,2625,2625,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBRAS DE URBANISMO,
262505,ACUEDUCTO Y ALCANTARILLADO,2,26,2625,262505,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBRAS DE URBANISMO,ACUEDUCTO Y ALCANTARILLADO
262510,ENERGIA ELECTRICA,2,26,2625,262510,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBRAS DE URBANISMO,ENERGIA ELECTRICA
262515,TELEFONOS,2,26,2625,262515,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBRAS DE URBANISMO,TELEFONOS
262595,OTROS,2,26,2625,262595,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA OBRAS DE URBANISMO,OTROS
2630,PARA MANTENIMIENTO Y REPARACIONES,2,26,2630,2630,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA MANTENIMIENTO Y REPARACIONES,
263005,TERRENOS,2,26,2630,263005,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA MANTENIMIENTO Y REPARACIONES,TERRENOS
263010,CONSTRUCCIONES Y EDIFICACIONES,2,26,2630,263010,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA MANTENIMIENTO Y REPARACIONES,CONSTRUCCIONES Y EDIFICACIONES
263015,MAQUINARIA Y EQUIPO,2,26,2630,263015,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA MANTENIMIENTO Y REPARACIONES,MAQUINARIA Y EQUIPO
263020,EQUIPO DE OFICINA,2,26,2630,263020,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA MANTENIMIENTO Y REPARACIONES,EQUIPO DE OFICINA
263025,EQUIPO DE COMPUTACION Y COMUNICACION,2,26,2630,263025,PASIVO,PASIVOS ESTIMADOS Y PROVISIONES,PARA MANTENIMIENTO Y REPARACIONES,EQUIPO DE COMPUTACION Y COMUNICACION
